"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","product_states","product_transitions","product_scc","automaton"
"F((a) & (((b) & ((d) R ((c) | (d) | (X((d) R (e)))))) R ((!(d)) & (F((b) & ((c) | (X(G(e)))))))))","cd.new.no","ok",0,0.0710379,36,287,2120,1,8,29,1,0,7072,274011,10,"HOA: v1 name: ""cDBA for F(a & ((b & ((c | X(d R e)) W d)) R (!d & F(b & (c | XGe)))))"" States: 36 Start: 0 AP: 5 ""a"" ""d"" ""c"" ""b"" ""e"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc semi-deterministic --BODY-- State: 0 ""{0}"" [!0 | 1] 0 [0&!1&!3] 1 [0&!1&!2&3] 2 [0&!1&2&3] 3 State: 1 ""{0,2}"" [1] 0 [!1&!3] 1 [!1&!2&3] 2 [!1&2&3] 3 [!1&2&3] 32 State: 2 ""{0,2,3,4}"" [1&!4] 0 [!1&!3&!4] 1 [!1&!2&3 | !1&!3&4] 2 [!1&2&3&!4] 3 [!1&2&3&4] 4 [1&!2&4 | 1&!3&4] 5 [1&2&3&4] 6 [!1&2&3] 32 [4] 33 State: 3 ""{0,1,2}"" [!1&2] 3 [!1&!2&!3] 7 [!1&!2&3] 8 [1] 9 [!1&2] 31 [!1&2&3] 32 State: 4 ""{0,1,2,3,6}"" [!1&2&!4] 3 [!1&2&4] 4 [1&4] 6 [!1&!2&!3&!4] 7 [!1&!2&3] 8 [1&!4] 9 [!1&!2&!3&4] 10 [!1&2] 31 [!1&2&3] 32 [4] 33 [!1&4] 35 State: 5 ""{0,3,7}"" [!0&!2&3 | !0&!3&4 | 1&!2&3 | 1&!3&4] 5 [!0&2&3&4 | 1&2&3&4] 6 [!0&2&3&!4 | 1&2&3&!4] 9 [!0&!3&!4 | 1&!3&!4] 11 [0&!1&!3&!4] 12 [0&!1&!3&4] 13 [0&!1&!2&3] 14 [0&!1&2&3&!4] 15 [0&!1&2&3&4] 16 [4] 33 State: 6 ""{0,3,5}"" [!0&4 | 1&4] 6 [!0&!4 | 1&!4] 9 [0&!1&2&3&!4] 15 [0&!1&2&3&4] 16 [0&!1&!3&!4] 17 [0&!1&!3&4] 18 [0&!1&!2&3] 19 [4] 33 [t] 34 State: 7 ""{0,2,6}"" [1&!4] 0 [!1&!3&!4] 1 [!1&!2&3&!4] 2 [!1&2&3&!4] 3 [!1&!3&4] 7 [!1&!2&3&4] 8 [1&4] 9 [!1&2&3&4] 20 [!1&2&3] 32 [!1&4] 35 State: 8 ""{0,2,3,4,6}"" [1&!4] 0 [!1&!3&!4] 1 [!1&!2&3&!4] 2 [!1&2&3&!4] 3 [!1&2&3&4] 4 [1&2&3&4] 6 [!1&!2&4 | !1&!3&4] 8 [1&!2&4 | 1&!3&4] 21 [!1&2&3] 32 [4] 33 [!1&4] 35 State: 9 ""{0,5}"" [!0 | 1] 9 [0&!1&2&3] 15 [0&!1&!3] 17 [0&!1&!2&3] 19 [t] 34 State: 10 ""{0,2,3,6}"" [1&!4] 0 [!1&!3&!4] 1 [!1&!2&3&!4] 2 [!1&2&3&!4] 3 [!1&2&3&4] 4 [1&4] 6 [!1&!2&3&4] 8 [!1&!3&4] 10 [!1&2&3] 32 [4] 33 [!1&4] 35 State: 11 ""{0,7}"" [!0&!2&3 | 1&!2&3] 5 [!0&2&3 | 1&2&3] 9 [!0&!3 | 1&!3] 11 [0&!1&!3] 12 [0&!1&!2&3] 14 [0&!1&2&3] 15 State: 12 ""{0,2,7}"" [1&!2&3] 5 [1&2&3] 9 [1&!3] 11 [!1&!3] 12 [!1&!2&3] 14 [!1&2&3] 15 [!1&2&3] 32 State: 13 ""{0,2,3,7}"" [1&!2&3 | 1&!3&4] 5 [1&2&3&4] 6 [1&2&3&!4] 9 [1&!3&!4] 11 [!1&!3&!4] 12 [!1&!3&4] 13 [!1&!2&3] 14 [!1&2&3&!4] 15 [!1&2&3&4] 16 [!1&2&3] 32 [4] 33 State: 14 ""{0,2,3,4,7}"" [1&!2&3 | 1&!3&4] 5 [1&2&3&4] 6 [1&2&3&!4] 9 [1&!3&!4] 11 [!1&!3&!4] 12 [!1&!2&3 | !1&!3&4] 14 [!1&2&3&!4] 15 [!1&2&3&4] 22 [!1&2&3] 32 [4] 33 State: 15 ""{0,1,2,5}"" [1] 9 [!1&2] 15 [!1&!2&!3] 23 [!1&!2&3] 24 [!1&2] 31 [!1&2&3] 32 [t] 34 State: 16 ""{0,1,2,3,5}"" [1&4] 6 [1&!4] 9 [!1&2&!4] 15 [!1&2&4] 16 [!1&!2&!3&!4] 23 [!1&!2&3] 24 [!1&!2&!3&4] 25 [!1&2] 31 [!1&2&3] 32 [4] 33 [t] 34 State: 17 ""{0,2,5}"" [1] 9 [!1&2&3] 15 [!1&!3] 17 [!1&!2&3] 19 [!1&2&3] 32 [t] 34 State: 18 ""{0,2,3,5}"" [1&4] 6 [1&!4] 9 [!1&2&3&!4] 15 [!1&2&3&4] 16 [!1&!3&!4] 17 [!1&!3&4] 18 [!1&!2&3] 19 [!1&2&3] 32 [4] 33 [t] 34 State: 19 ""{0,2,3,4,5}"" [1&2&3&4] 6 [1&!4] 9 [!1&2&3&!4] 15 [!1&!3&!4] 17 [!1&!2&3 | !1&!3&4] 19 [1&!2&4 | 1&!3&4] 21 [!1&2&3&4] 22 [!1&2&3] 32 [4] 33 [t] 34 State: 20 ""{0,1,2,6}"" [!1&2&!4] 3 [!1&!2&!3] 7 [!1&!2&3] 8 [1] 9 [!1&2&4] 20 [!1&2] 31 [!1&2&3] 32 [!1&4] 35 State: 21 ""{0,3,5,7}"" [!0&2&3&4 | 1&2&3&4] 6 [!0&2&3&!4 | 1&2&3&!4] 9 [0&!1&2&3&!4] 15 [0&!1&2&3&4] 16 [!0&!2&3 | !0&!3&4 | 1&!2&3 | 1&!3&4] 21 [!0&!3&!4 | 1&!3&!4] 26 [0&!1&!3&!4] 27 [0&!1&!3&4] 28 [0&!1&!2&3] 29 [4] 33 [t] 34 State: 22 ""{0,1,2,3,5,6}"" [1&4] 6 [1&!4] 9 [!1&2&!4] 15 [!1&2&4] 22 [!1&!2&!3&!4] 23 [!1&!2&3] 24 [!1&!2&!3&4] 25 [!1&2] 31 [!1&2&3] 32 [4] 33 [t] 34 [!1&4] 35 State: 23 ""{0,2,5,6}"" [1] 9 [!1&2&3&!4] 15 [!1&!3&!4] 17 [!1&!2&3&!4] 19 [!1&!3&4] 23 [!1&!2&3&4] 24 [!1&2&3&4] 30 [!1&2&3] 32 [t] 34 [!1&4] 35 State: 24 ""{0,2,3,4,5,6}"" [1&2&3&4] 6 [1&!4] 9 [!1&2&3&!4] 15 [!1&!3&!4] 17 [!1&!2&3&!4] 19 [1&!2&4 | 1&!3&4] 21 [!1&2&3&4] 22 [!1&!2&4 | !1&!3&4] 24 [!1&2&3] 32 [4] 33 [t] 34 [!1&4] 35 State: 25 ""{0,2,3,5,6}"" [1&4] 6 [1&!4] 9 [!1&2&3&!4] 15 [!1&!3&!4] 17 [!1&!2&3&!4] 19 [!1&2&3&4] 22 [!1&!2&3&4] 24 [!1&!3&4] 25 [!1&2&3] 32 [4] 33 [t] 34 [!1&4] 35 State: 26 ""{0,5,7}"" [!0&2&3 | 1&2&3] 9 [0&!1&2&3] 15 [!0&!2&3 | 1&!2&3] 21 [!0&!3 | 1&!3] 26 [0&!1&!3] 27 [0&!1&!2&3] 29 [t] 34 State: 27 ""{0,2,5,7}"" [1&2&3] 9 [!1&2&3] 15 [1&!2&3] 21 [1&!3] 26 [!1&!3] 27 [!1&!2&3] 29 [!1&2&3] 32 [t] 34 State: 28 ""{0,2,3,5,7}"" [1&2&3&4] 6 [1&2&3&!4] 9 [!1&2&3&!4] 15 [!1&2&3&4] 16 [1&!2&3 | 1&!3&4] 21 [1&!3&!4] 26 [!1&!3&!4] 27 [!1&!3&4] 28 [!1&!2&3] 29 [!1&2&3] 32 [4] 33 [t] 34 State: 29 ""{0,2,3,4,5,7}"" [1&2&3&4] 6 [1&2&3&!4] 9 [!1&2&3&!4] 15 [1&!2&3 | 1&!3&4] 21 [!1&2&3&4] 22 [1&!3&!4] 26 [!1&!3&!4] 27 [!1&!2&3 | !1&!3&4] 29 [!1&2&3] 32 [4] 33 [t] 34 State: 30 ""{0,1,2,5,6}"" [1] 9 [!1&2&!4] 15 [!1&!2&!3] 23 [!1&!2&3] 24 [!1&2&4] 30 [!1&2] 31 [!1&2&3] 32 [t] 34 [!1&4] 35 State: 31 ""{1} , ∅ , 0"" [!1&2] 31 {0} State: 32 ""{2} , ∅ , 0"" [!1&!2 | !1&!3] 32 [!1&2&3] 32 {0} State: 33 ""{3} , ∅ , 0"" [4] 33 {0} State: 34 ""{5} , ∅ , 0"" [t] 34 {0} State: 35 ""{6} , ∅ , 0"" [!1&4] 35 {0} --END--"
"F((a) & (((b) & ((d) R ((c) | (d) | (X((d) R (e)))))) R ((!(d)) & (F((b) & ((c) | (X(G(e)))))))))","sd.new.no","ok",0,0.0272732,13,34,372,1,13,7,1,0,2594,49218,36,"HOA: v1 name: ""sDBA for F(a & ((b & ((c | X(d R e)) W d)) R (!d & F(b & (c | XGe)))))"" States: 13 Start: 0 AP: 5 ""a"" ""d"" ""c"" ""b"" ""e"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc semi-deterministic --BODY-- State: 0 ""0"" [t] 0 [0&!1&2&3] 1 [0&!1] 2 [0&!1&!2&3] 3 [0&!1&!2&3] 4 State: 1 ""1"" [!1&2] 1 [1] 5 [!1&!2] 6 [!1&2] 8 State: 2 ""2"" [!1&2&3] 1 [!1] 2 [!1&!2&3] 3 [!1&!2&3] 4 [!1&2&3] 9 State: 3 ""3"" [4] 3 [4] 10 State: 4 ""4"" [!1&!3&4] 4 [1&2&3&4] 5 [!1&2&3&4] 6 [1&!2&4 | 1&!3&4] 7 State: 5 ""5"" [t] 5 [t] 11 State: 6 ""6"" [1&4] 5 [!1&4] 6 [!1&4] 12 State: 7 ""7"" [!2&3] 3 [2&3] 5 [!2 | !3] 7 State: 8 ""{1} , ∅ , 0"" [!1&2] 8 {0} State: 9 ""{2} , ∅ , 0"" [!1&!2 | !1&!3] 9 [!1&2&3] 9 {0} State: 10 ""{3} , ∅ , 0"" [4] 10 {0} State: 11 ""{5} , ∅ , 0"" [t] 11 {0} State: 12 ""{6} , ∅ , 0"" [!1&4] 12 {0} --END--"
"F((a) & (((b) & ((d) R ((c) | (d) | (X((d) R (e)))))) R ((!(d)) & (F((b) & ((c) | (X(G(e)))))))))","cd.new.yes","ok",0,0.075614,18,90,652,1,8,10,1,0,3566,84938,209,"HOA: v1 name: ""cDBA for F(a & ((b & ((c | X(d R e)) W d)) R (!d & F(b & (c | XGe)))))"" States: 18 Start: 0 AP: 5 ""a"" ""d"" ""c"" ""b"" ""e"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc semi-deterministic --BODY-- State: 0 [!0 | 1] 0 [0&!1&!3] 1 [0&!1&!2&3] 2 [0&!1&2&3] 3 State: 1 [1] 0 [!1&!3] 1 [!1&!2&3] 2 [!1&2&3] 3 [!1&2&3] 14 State: 2 [1&!4] 0 [!1&!3&!4] 1 [!1&!2&3 | !1&!3&4] 2 [!1&2&3&!4] 3 [!1&2&3&4] 4 [1&!2&4 | 1&!3&4] 5 [1&2&3&4] 6 [!1&2&3] 14 [4] 15 State: 3 [!1&2] 3 [1] 6 [!1&!2&!3] 7 [!1&!2&3] 8 [!1&2] 13 [!1&2&3] 14 State: 4 [!1&2&!4] 3 [!1&2&4] 4 [1] 6 [!1&!2&!3&!4] 7 [!1&!2&3 | !1&!2&4] 8 [!1&2] 13 [!1&2&3] 14 [4] 15 State: 5 [!0&!2&3 | !0&!3&4 | 1&!2&3 | 1&!3&4] 5 [2&3] 6 [!0&!3&!4 | 1&!3&!4] 9 [0&!1&!3&!4] 10 [0&!1&!2&3 | 0&!1&!3&4] 11 [4] 15 State: 6 [t] 16 State: 7 [1&!4] 0 [!1&!3&!4] 1 [!1&!2&3&!4] 2 [!1&2&3&!4] 3 [1&4] 6 [!1&!3&4] 7 [!1&!2&3&4] 8 [!1&2&3&4] 12 [!1&2&3] 14 [!1&4] 17 State: 8 [1&!4] 0 [!1&!3&!4] 1 [!1&!2&3&!4] 2 [!1&2&3&!4] 3 [!1&2&3&4] 4 [1&4] 6 [!1&!2&4 | !1&!3&4] 8 [!1&2&3] 14 [4] 15 State: 9 [!0&!2&3 | 1&!2&3] 5 [2&3] 6 [!0&!3 | 1&!3] 9 [0&!1&!3] 10 [0&!1&!2&3] 11 State: 10 [1&!2&3] 5 [2&3] 6 [1&!3] 9 [!1&!3] 10 [!1&!2&3] 11 [!1&2&3] 14 State: 11 [1&!2&3 | 1&!3&4] 5 [2&3] 6 [1&!3&!4] 9 [!1&!3&!4] 10 [!1&!2&3 | !1&!3&4] 11 [!1&2&3] 14 [4] 15 State: 12 [!1&2&!4] 3 [1] 6 [!1&!2&!3] 7 [!1&!2&3] 8 [!1&2&4] 12 [!1&2] 13 [!1&2&3] 14 [!1&4] 17 State: 13 [!1&2] 13 {0} State: 14 [!1&!2 | !1&!3] 14 [!1&2&3] 14 {0} State: 15 [4] 15 {0} State: 16 [t] 16 {0} State: 17 [!1&4] 17 {0} --END--"
"F((a) & (((b) & ((d) R ((c) | (d) | (X((d) R (e)))))) R ((!(d)) & (F((b) & ((c) | (X(G(e)))))))))","sd.new.yes","ok",0,0.0370536,13,32,304,1,13,5,1,0,2594,40223,462,"HOA: v1 name: ""sDBA for F(a & ((b & ((c | X(d R e)) W d)) R (!d & F(b & (c | XGe)))))"" States: 13 Start: 0 AP: 5 ""a"" ""d"" ""c"" ""b"" ""e"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc semi-deterministic --BODY-- State: 0 [t] 0 [0&!1&2&3] 1 [0&!1] 2 [0&!1&!2&3] 3 [0&!1&!2&3] 4 State: 1 [!1&2&!3] 1 [1] 5 [!1&!2] 6 [!1&2] 8 State: 2 [!0&!1&2&3] 1 [!0&!1] 2 [!0&!1&!2&3] 3 [!0&!1&!2&3] 4 [!1&2&3] 9 State: 3 [4] 10 State: 4 [!1&!3&4] 4 [1&2&3&4] 5 [!1&2&3&4] 6 [1&!2&4 | 1&!3&4] 7 State: 5 [t] 11 State: 6 [1&4] 5 [!1&4] 6 [!1&4] 12 State: 7 [!0&!2&3 | 1&!2&3] 3 [2&3] 5 [!2 | !3] 7 State: 8 [!1&2] 8 {0} State: 9 [!1&!2 | !1&!3] 9 [!1&2&3] 9 {0} State: 10 [4] 10 {0} State: 11 [t] 11 {0} State: 12 [!1&4] 12 {0} --END--"
"F((a) & (((b) & ((d) R ((c) | (d) | (X((d) R (e)))))) R ((!(d)) & (F((b) & ((c) | (X(G(e)))))))))","cd.new.newyes","ok",0,0.08188,18,90,652,1,8,10,1,0,3566,84938,209,"HOA: v1 States: 18 Start: 0 AP: 5 ""a"" ""d"" ""c"" ""b"" ""e"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc semi-deterministic --BODY-- State: 0 [!0 | 1] 0 [0&!1&!3] 1 [0&!1&!2&3] 2 [0&!1&2&3] 3 State: 1 [1] 0 [!1&!3] 1 [!1&!2&3] 2 [!1&2&3] 3 [!1&2&3] 14 State: 2 [1&!4] 0 [!1&!3&!4] 1 [!1&!2&3 | !1&!3&4] 2 [!1&2&3&!4] 3 [!1&2&3&4] 4 [1&!2&4 | 1&!3&4] 5 [1&2&3&4] 6 [!1&2&3] 14 [4] 15 State: 3 [!1&2] 3 [1] 6 [!1&!2&!3] 7 [!1&!2&3] 8 [!1&2] 13 [!1&2&3] 14 State: 4 [!1&2&!4] 3 [!1&2&4] 4 [1] 6 [!1&!2&!3&!4] 7 [!1&!2&3 | !1&!2&4] 8 [!1&2] 13 [!1&2&3] 14 [4] 15 State: 5 [!0&!2&3 | !0&!3&4 | 1&!2&3 | 1&!3&4] 5 [2&3] 6 [!0&!3&!4 | 1&!3&!4] 9 [0&!1&!3&!4] 10 [0&!1&!2&3 | 0&!1&!3&4] 11 [4] 15 State: 6 [t] 16 State: 7 [1&!4] 0 [!1&!3&!4] 1 [!1&!2&3&!4] 2 [!1&2&3&!4] 3 [1&4] 6 [!1&!3&4] 7 [!1&!2&3&4] 8 [!1&2&3&4] 12 [!1&2&3] 14 [!1&4] 17 State: 8 [1&!4] 0 [!1&!3&!4] 1 [!1&!2&3&!4] 2 [!1&2&3&!4] 3 [!1&2&3&4] 4 [1&4] 6 [!1&!2&4 | !1&!3&4] 8 [!1&2&3] 14 [4] 15 State: 9 [!0&!2&3 | 1&!2&3] 5 [2&3] 6 [!0&!3 | 1&!3] 9 [0&!1&!3] 10 [0&!1&!2&3] 11 State: 10 [1&!2&3] 5 [2&3] 6 [1&!3] 9 [!1&!3] 10 [!1&!2&3] 11 [!1&2&3] 14 State: 11 [1&!2&3 | 1&!3&4] 5 [2&3] 6 [1&!3&!4] 9 [!1&!3&!4] 10 [!1&!2&3 | !1&!3&4] 11 [!1&2&3] 14 [4] 15 State: 12 [!1&2&!4] 3 [1] 6 [!1&!2&!3] 7 [!1&!2&3] 8 [!1&2&4] 12 [!1&2] 13 [!1&2&3] 14 [!1&4] 17 State: 13 [!1&2] 13 {0} State: 14 [!1&!2 | !1&!3] 14 [!1&2&3] 14 {0} State: 15 [4] 15 {0} State: 16 [t] 16 {0} State: 17 [!1&4] 17 {0} --END--"
"F((a) & (((b) & ((d) R ((c) | (d) | (X((d) R (e)))))) R ((!(d)) & (F((b) & ((c) | (X(G(e)))))))))","sd.new.newyes","ok",0,0.0461238,13,32,304,1,13,5,1,0,2594,40223,462,"HOA: v1 States: 13 Start: 0 AP: 5 ""a"" ""d"" ""c"" ""b"" ""e"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc semi-deterministic --BODY-- State: 0 [t] 0 [0&!1&2&3] 1 [0&!1] 2 [0&!1&!2&3] 3 [0&!1&!2&3] 4 State: 1 [!1&2&!3] 1 [1] 5 [!1&!2] 6 [!1&2] 8 State: 2 [!0&!1&2&3] 1 [!0&!1] 2 [!0&!1&!2&3] 3 [!0&!1&!2&3] 4 [!1&2&3] 9 State: 3 [4] 10 State: 4 [!1&!3&4] 4 [1&2&3&4] 5 [!1&2&3&4] 6 [1&!2&4 | 1&!3&4] 7 State: 5 [t] 11 State: 6 [1&4] 5 [!1&4] 6 [!1&4] 12 State: 7 [!0&!2&3 | 1&!2&3] 3 [2&3] 5 [!2 | !3] 7 State: 8 [!1&2] 8 {0} State: 9 [!1&!2 | !1&!3] 9 [!1&2&3] 9 {0} State: 10 [4] 10 {0} State: 11 [t] 11 {0} State: 12 [!1&4] 12 {0} --END--"
